"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"40724","1","1","5.14","2012-04-25 18:30:07.867"
"40725","2","1","513.0","2012-04-25 18:30:07.867"
"40726","3","1","547.0","2012-04-25 18:30:07.867"
"40727","1","1","5.3","2012-04-25 18:30:17.926"
"40728","2","1","512.0","2012-04-25 18:30:17.926"
"40729","3","1","546.0","2012-04-25 18:30:17.926"
"40730","1","1","5.14","2012-04-25 18:30:27.983"
"40731","2","1","513.0","2012-04-25 18:30:27.984"
"40732","3","1","541.0","2012-04-25 18:30:27.986"
"40733","1","1","5.14","2012-04-25 18:30:38.084"
"40734","2","1","513.0","2012-04-25 18:30:38.084"
"40735","3","1","554.0","2012-04-25 18:30:38.088"
"40736","1","1","5.3","2012-04-25 18:30:48.136"
"40737","2","1","513.0","2012-04-25 18:30:48.136"
"40738","3","1","538.0","2012-04-25 18:30:48.137"
"40739","1","1","5.14","2012-04-25 18:30:58.219"
"40740","2","1","513.0","2012-04-25 18:30:58.22"
"40741","3","1","553.0","2012-04-25 18:30:58.22"
"40742","1","1","5.3","2012-04-25 18:31:08.241"
"40743","2","1","512.0","2012-04-25 18:31:08.249"
"40744","3","1","539.0","2012-04-25 18:31:08.249"
"40745","1","1","5.3","2012-04-25 18:31:18.354"
"40746","2","1","512.0","2012-04-25 18:31:18.354"
"40747","3","1","550.0","2012-04-25 18:31:18.354"
"40748","1","1","5.22","2012-04-25 18:31:28.335"
"40749","2","1","513.0","2012-04-25 18:31:28.336"
"40750","3","1","541.0","2012-04-25 18:31:28.336"
"40751","1","1","5.22","2012-04-25 18:31:38.397"
"40752","2","1","513.0","2012-04-25 18:31:38.397"
"40753","3","1","545.0","2012-04-25 18:31:38.397"
"40754","1","1","5.3","2012-04-25 18:31:48.455"
"40755","2","1","513.0","2012-04-25 18:31:48.456"
"40756","3","1","532.0","2012-04-25 18:31:48.456"
"40757","1","1","5.3","2012-04-25 18:31:58.601"
"40758","2","1","512.0","2012-04-25 18:31:58.602"
"40759","3","1","543.0","2012-04-25 18:31:58.602"
"40760","1","1","5.3","2012-04-25 18:32:08.572"
"40761","2","1","513.0","2012-04-25 18:32:08.572"
"40762","3","1","533.0","2012-04-25 18:32:08.572"
"40763","1","1","5.22","2012-04-25 18:32:18.645"
"40764","2","1","513.0","2012-04-25 18:32:18.645"
"40765","3","1","533.0","2012-04-25 18:32:18.645"
"40766","1","1","5.3","2012-04-25 18:32:28.688"
"40767","2","1","513.0","2012-04-25 18:32:28.688"
"40768","3","1","536.0","2012-04-25 18:32:28.688"
"40769","1","1","5.22","2012-04-25 18:32:38.751"
"40770","2","1","513.0","2012-04-25 18:32:38.759"
"40771","3","1","539.0","2012-04-25 18:32:38.759"
"40772","1","1","5.14","2012-04-25 18:32:48.865"
"40773","2","1","514.0","2012-04-25 18:32:48.866"
"40774","3","1","536.0","2012-04-25 18:32:48.866"
"40775","1","1","5.3","2012-04-25 18:32:58.919"
"40776","2","1","512.0","2012-04-25 18:32:58.919"
"40777","3","1","537.0","2012-04-25 18:32:58.919"
"40778","1","1","5.3","2012-04-25 18:33:08.942"
"40779","2","1","512.0","2012-04-25 18:33:08.943"
"40780","3","1","532.0","2012-04-25 18:33:08.943"
"40781","1","1","5.3","2012-04-25 18:33:19.024"
"40782","2","1","513.0","2012-04-25 18:33:19.025"
"40783","3","1","535.0","2012-04-25 18:33:19.025"
"40784","1","1","5.3","2012-04-25 18:33:29.046"
"40785","2","1","513.0","2012-04-25 18:33:29.046"
"40786","3","1","546.0","2012-04-25 18:33:29.046"
"40787","1","1","5.38","2012-04-25 18:33:39.194"
"40788","2","1","512.0","2012-04-25 18:33:39.194"
"40789","3","1","544.0","2012-04-25 18:33:39.195"
"40790","1","1","5.22","2012-04-25 18:33:49.161"
"40791","2","1","513.0","2012-04-25 18:33:49.162"
"40792","3","1","548.0","2012-04-25 18:33:49.162"
"40793","1","1","5.3","2012-04-25 18:33:59.263"
"40794","2","1","512.0","2012-04-25 18:33:59.264"
"40795","3","1","539.0","2012-04-25 18:33:59.264"
"40796","1","1","5.22","2012-04-25 18:34:09.316"
"40797","2","1","513.0","2012-04-25 18:34:09.324"
"40798","3","1","535.0","2012-04-25 18:34:09.324"
"40799","1","1","5.38","2012-04-25 18:34:19.369"
"40800","2","1","513.0","2012-04-25 18:34:19.369"
"40801","3","1","541.0","2012-04-25 18:34:19.369"
"40802","1","1","5.3","2012-04-25 18:34:29.451"
"40803","2","1","512.0","2012-04-25 18:34:29.452"
"40804","3","1","547.0","2012-04-25 18:34:29.452"
"40805","1","1","5.38","2012-04-25 18:34:39.506"
"40806","2","1","513.0","2012-04-25 18:34:39.507"
"40807","3","1","532.0","2012-04-25 18:34:39.507"
"40808","1","1","5.3","2012-04-25 18:34:49.513"
"40809","2","1","514.0","2012-04-25 18:34:49.514"
"40810","3","1","536.0","2012-04-25 18:34:49.514"
"40811","1","1","5.22","2012-04-25 18:34:59.64"
"40812","2","1","513.0","2012-04-25 18:34:59.641"
"40813","3","1","544.0","2012-04-25 18:34:59.641"
"40814","1","1","5.22","2012-04-25 18:35:09.632"
"40815","2","1","513.0","2012-04-25 18:35:09.633"
"40816","3","1","534.0","2012-04-25 18:35:09.633"
"40817","1","1","5.3","2012-04-25 18:35:19.745"
"40818","2","1","512.0","2012-04-25 18:35:19.745"
"40819","3","1","534.0","2012-04-25 18:35:19.746"
"40820","1","1","5.3","2012-04-25 18:35:29.767"
"40821","2","1","513.0","2012-04-25 18:35:29.767"
"40822","3","1","540.0","2012-04-25 18:35:29.768"
"40823","1","1","5.38","2012-04-25 18:35:39.809"
"40824","2","1","513.0","2012-04-25 18:35:39.881"
"40825","3","1","537.0","2012-04-25 18:35:39.881"
"40826","1","1","5.38","2012-04-25 18:35:49.936"
"40827","2","1","512.0","2012-04-25 18:35:49.936"
"40828","3","1","529.0","2012-04-25 18:35:49.937"
"40829","1","1","5.3","2012-04-25 18:35:59.958"
"40830","2","1","512.0","2012-04-25 18:35:59.958"
"40831","3","1","542.0","2012-04-25 18:35:59.958"
"40832","1","1","5.38","2012-04-25 18:36:09.983"
"40833","2","1","512.0","2012-04-25 18:36:09.984"
"40834","3","1","528.0","2012-04-25 18:36:09.984"
"40835","1","1","5.45","2012-04-25 18:36:20.041"
"40836","2","1","512.0","2012-04-25 18:36:20.041"
"40837","3","1","530.0","2012-04-25 18:36:20.041"
"40838","1","1","5.3","2012-04-25 18:36:30.143"
"40839","2","1","514.0","2012-04-25 18:36:30.143"
"40840","3","1","532.0","2012-04-25 18:36:30.143"
"40841","1","1","5.3","2012-04-25 18:36:40.172"
"40842","2","1","512.0","2012-04-25 18:36:40.172"
"40843","3","1","523.0","2012-04-25 18:36:40.172"
"40844","1","1","5.38","2012-04-25 18:36:50.265"
"40845","2","1","513.0","2012-04-25 18:36:50.265"
"40846","3","1","528.0","2012-04-25 18:36:50.265"
"40847","1","1","5.38","2012-04-25 18:37:00.348"
"40848","2","1","513.0","2012-04-25 18:37:00.348"
"40849","3","1","531.0","2012-04-25 18:37:00.349"
"40850","1","1","5.38","2012-04-25 18:37:10.402"
"40851","2","1","513.0","2012-04-25 18:37:10.41"
"40852","3","1","543.0","2012-04-25 18:37:10.41"
"40853","1","1","5.3","2012-04-25 18:37:20.425"
"40854","2","1","513.0","2012-04-25 18:37:20.425"
"40855","3","1","537.0","2012-04-25 18:37:20.426"
"40856","1","1","5.3","2012-04-25 18:37:30.508"
"40857","2","1","512.0","2012-04-25 18:37:30.508"
"40858","3","1","539.0","2012-04-25 18:37:30.508"
"40859","1","1","5.22","2012-04-25 18:37:40.526"
"40860","2","1","513.0","2012-04-25 18:37:40.526"
"40861","3","1","541.0","2012-04-25 18:37:40.526"
"40862","1","1","5.3","2012-04-25 18:37:50.646"
"40863","2","1","514.0","2012-04-25 18:37:50.646"
"40864","3","1","533.0","2012-04-25 18:37:50.646"
"40865","1","1","5.3","2012-04-25 18:38:00.642"
"40866","2","1","513.0","2012-04-25 18:38:00.643"
"40867","3","1","527.0","2012-04-25 18:38:00.643"
"40868","1","1","5.22","2012-04-25 18:38:10.78"
"40869","2","1","513.0","2012-04-25 18:38:10.78"
