"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"37692","3","1","557.0","2012-04-24 17:57:19.857"
"37693","1","1","4.68","2012-04-24 17:57:29.913"
"37694","2","1","513.0","2012-04-24 17:57:29.914"
"37695","3","1","559.0","2012-04-24 17:57:29.914"
"37696","1","1","4.68","2012-04-24 17:57:39.981"
"37697","2","1","513.0","2012-04-24 17:57:39.981"
"37698","3","1","553.0","2012-04-24 17:57:39.981"
"37699","1","1","4.68","2012-04-24 17:57:50.036"
"37700","2","1","513.0","2012-04-24 17:57:50.036"
"37701","3","1","551.0","2012-04-24 17:57:50.036"
"37702","1","1","4.6","2012-04-24 17:58:00.179"
"37703","2","1","513.0","2012-04-24 17:58:00.179"
"37704","3","1","548.0","2012-04-24 17:58:00.179"
"37705","1","1","4.76","2012-04-24 17:58:10.145"
"37706","2","1","512.0","2012-04-24 17:58:10.145"
"37707","3","1","550.0","2012-04-24 17:58:10.146"
"37708","1","1","4.6","2012-04-24 17:58:20.211"
"37709","2","1","513.0","2012-04-24 17:58:20.212"
"37710","3","1","550.0","2012-04-24 17:58:20.212"
"37711","1","1","4.68","2012-04-24 17:58:30.305"
"37712","2","1","512.0","2012-04-24 17:58:30.305"
"37713","3","1","545.0","2012-04-24 17:58:30.305"
"37714","1","1","4.68","2012-04-24 17:58:40.415"
"37715","2","1","513.0","2012-04-24 17:58:40.424"
"37716","3","1","541.0","2012-04-24 17:58:40.425"
"37717","1","1","4.6","2012-04-24 17:58:50.442"
"37718","2","1","514.0","2012-04-24 17:58:50.442"
"37719","3","1","546.0","2012-04-24 17:58:50.442"
"37720","1","1","4.68","2012-04-24 17:59:00.523"
"37721","2","1","512.0","2012-04-24 17:59:00.523"
"37722","3","1","543.0","2012-04-24 17:59:00.523"
"37723","1","1","4.68","2012-04-24 17:59:10.504"
"37724","2","1","513.0","2012-04-24 17:59:10.504"
"37725","3","1","545.0","2012-04-24 17:59:10.504"
"37726","1","1","4.76","2012-04-24 17:59:20.557"
"37727","2","1","512.0","2012-04-24 17:59:20.557"
"37728","3","1","541.0","2012-04-24 17:59:20.557"
"37729","1","1","4.84","2012-04-24 17:59:30.613"
"37730","2","1","512.0","2012-04-24 17:59:30.614"
"37731","3","1","541.0","2012-04-24 17:59:30.614"
"37732","1","1","4.76","2012-04-24 17:59:40.735"
"37733","2","1","513.0","2012-04-24 17:59:40.735"
"37734","3","1","539.0","2012-04-24 17:59:40.735"
"37735","1","1","4.76","2012-04-24 17:59:50.773"
"37736","2","1","513.0","2012-04-24 17:59:50.773"
"37737","3","1","534.0","2012-04-24 17:59:50.773"
"37738","1","1","4.76","2012-04-24 18:00:00.81"
"37739","2","1","512.0","2012-04-24 18:00:00.81"
"37740","3","1","538.0","2012-04-24 18:00:00.81"
"37741","1","1","4.68","2012-04-24 18:00:10.91"
"37742","2","1","513.0","2012-04-24 18:00:10.918"
"37743","3","1","536.0","2012-04-24 18:00:10.918"
"37744","1","1","4.68","2012-04-24 18:00:20.991"
"37745","2","1","513.0","2012-04-24 18:00:20.992"
"37746","3","1","531.0","2012-04-24 18:00:20.992"
