"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"753","3","1","353.0","2012-04-14 18:11:06.763"
"754","1","1","5.76","2012-04-14 18:11:16.848"
"755","2","1","512.0","2012-04-14 18:11:16.848"
"756","3","1","346.0","2012-04-14 18:11:16.848"
"757","1","1","5.84","2012-04-14 18:11:26.898"
"758","2","1","513.0","2012-04-14 18:11:26.899"
"759","3","1","345.0","2012-04-14 18:11:26.899"
"760","1","1","5.76","2012-04-14 18:11:36.981"
"761","2","1","512.0","2012-04-14 18:11:36.981"
"762","3","1","346.0","2012-04-14 18:11:36.982"
"763","1","1","5.69","2012-04-14 18:11:47.004"
"764","2","1","512.0","2012-04-14 18:11:47.004"
"765","3","1","348.0","2012-04-14 18:11:47.004"
"766","1","1","5.69","2012-04-14 18:11:57.054"
"767","2","1","513.0","2012-04-14 18:11:57.055"
"768","3","1","354.0","2012-04-14 18:11:57.055"
"769","1","1","5.69","2012-04-14 18:12:07.114"
"770","2","1","513.0","2012-04-14 18:12:07.114"
"771","3","1","354.0","2012-04-14 18:12:07.115"
"772","1","1","5.69","2012-04-14 18:12:17.22"
"773","2","1","512.0","2012-04-14 18:12:17.22"
"774","3","1","348.0","2012-04-14 18:12:17.22"
"775","1","1","5.76","2012-04-14 18:12:27.271"
"776","2","1","512.0","2012-04-14 18:12:27.279"
"777","3","1","360.0","2012-04-14 18:12:27.28"
"778","1","1","5.76","2012-04-14 18:12:37.324"
"779","2","1","512.0","2012-04-14 18:12:37.325"
"780","3","1","358.0","2012-04-14 18:12:37.325"
"781","1","1","5.84","2012-04-14 18:12:47.405"
"782","2","1","514.0","2012-04-14 18:12:47.405"
"783","3","1","364.0","2012-04-14 18:12:47.406"
"784","1","1","5.84","2012-04-14 18:12:57.456"
"785","2","1","513.0","2012-04-14 18:12:57.457"
"786","3","1","358.0","2012-04-14 18:12:57.457"
"787","1","1","5.84","2012-04-14 18:13:07.478"
"788","2","1","512.0","2012-04-14 18:13:07.478"
"789","3","1","356.0","2012-04-14 18:13:07.479"
"790","1","1","5.76","2012-04-14 18:13:17.53"
"791","2","1","513.0","2012-04-14 18:13:17.53"
"792","3","1","368.0","2012-04-14 18:13:17.531"
"793","1","1","5.84","2012-04-14 18:13:27.58"
"794","2","1","513.0","2012-04-14 18:13:27.58"
"795","3","1","359.0","2012-04-14 18:13:27.58"
"796","1","1","5.84","2012-04-14 18:13:37.665"
"797","2","1","512.0","2012-04-14 18:13:37.665"
"798","3","1","353.0","2012-04-14 18:13:37.665"
"799","1","1","5.76","2012-04-14 18:13:47.698"
"800","2","1","512.0","2012-04-14 18:13:47.698"
"801","3","1","360.0","2012-04-14 18:13:47.698"
"802","1","1","5.76","2012-04-14 18:13:57.757"
"803","2","1","513.0","2012-04-14 18:13:57.826"
"804","3","1","365.0","2012-04-14 18:13:57.828"
"805","1","1","5.84","2012-04-14 18:14:07.814"
"806","2","1","513.0","2012-04-14 18:14:07.814"
"807","3","1","363.0","2012-04-14 18:14:07.814"
"808","1","1","5.84","2012-04-14 18:14:17.96"
"809","2","1","512.0","2012-04-14 18:14:17.961"
"810","3","1","359.0","2012-04-14 18:14:17.961"
"811","1","1","5.84","2012-04-14 18:14:27.982"
"812","2","1","513.0","2012-04-14 18:14:27.982"
"813","3","1","359.0","2012-04-14 18:14:27.982"
"814","1","1","5.76","2012-04-14 18:14:38.005"
"815","2","1","512.0","2012-04-14 18:14:38.005"
"816","3","1","360.0","2012-04-14 18:14:38.005"
"817","1","1","5.84","2012-04-14 18:14:48.05"
"818","2","1","513.0","2012-04-14 18:14:48.05"
"819","3","1","358.0","2012-04-14 18:14:48.05"
"820","1","1","5.84","2012-04-14 18:14:58.137"
"821","2","1","514.0","2012-04-14 18:14:58.137"
"822","3","1","355.0","2012-04-14 18:14:58.137"
"823","1","1","5.92","2012-04-14 18:15:08.189"
"824","2","1","513.0","2012-04-14 18:15:08.189"
"825","3","1","357.0","2012-04-14 18:15:08.189"
"826","1","1","5.84","2012-04-14 18:15:18.229"
"827","2","1","512.0","2012-04-14 18:15:18.23"
"828","3","1","360.0","2012-04-14 18:15:18.23"
"829","1","1","5.92","2012-04-14 18:15:28.322"
"830","2","1","514.0","2012-04-14 18:15:28.329"
"831","3","1","365.0","2012-04-14 18:15:28.33"
"832","1","1","5.92","2012-04-14 18:15:38.355"
"833","2","1","513.0","2012-04-14 18:15:38.355"
"834","3","1","361.0","2012-04-14 18:15:38.355"
"835","1","1","5.84","2012-04-14 18:15:48.411"
"836","2","1","514.0","2012-04-14 18:15:48.411"
"837","3","1","360.0","2012-04-14 18:15:48.412"
"838","1","1","5.76","2012-04-14 18:15:58.47"
"839","2","1","513.0","2012-04-14 18:15:58.47"
"840","3","1","365.0","2012-04-14 18:15:58.47"
"841","1","1","5.84","2012-04-14 18:16:08.599"
"842","2","1","512.0","2012-04-14 18:16:08.599"
"843","3","1","356.0","2012-04-14 18:16:08.6"
"844","1","1","5.92","2012-04-14 18:16:18.62"
"845","2","1","513.0","2012-04-14 18:16:18.62"
"846","3","1","355.0","2012-04-14 18:16:18.62"
"847","1","1","5.84","2012-04-14 18:16:28.67"
"848","2","1","513.0","2012-04-14 18:16:28.671"
"849","3","1","355.0","2012-04-14 18:16:28.671"
"850","1","1","5.92","2012-04-14 18:16:38.715"
"851","2","1","513.0","2012-04-14 18:16:38.715"
"852","3","1","354.0","2012-04-14 18:16:38.715"
"853","1","1","5.84","2012-04-14 18:16:48.797"
"854","2","1","512.0","2012-04-14 18:16:48.798"
"855","3","1","351.0","2012-04-14 18:16:48.798"
"856","1","1","5.84","2012-04-14 18:16:58.858"
"857","2","1","512.0","2012-04-14 18:16:58.867"
"858","3","1","345.0","2012-04-14 18:16:58.868"
"859","1","1","5.84","2012-04-14 18:17:08.932"
"860","2","1","512.0","2012-04-14 18:17:08.932"
"861","3","1","328.0","2012-04-14 18:17:08.933"
"862","1","1","5.92","2012-04-14 18:17:18.953"
"863","2","1","513.0","2012-04-14 18:17:18.953"
"864","3","1","363.0","2012-04-14 18:17:18.954"
"865","1","1","6.0","2012-04-14 18:17:28.986"
"866","2","1","513.0","2012-04-14 18:17:28.986"
"867","3","1","358.0","2012-04-14 18:17:28.986"
"868","1","1","5.92","2012-04-14 18:17:39.056"
"869","2","1","513.0","2012-04-14 18:17:39.056"
"870","3","1","356.0","2012-04-14 18:17:39.056"
"871","1","1","5.84","2012-04-14 18:17:49.113"
"872","2","1","512.0","2012-04-14 18:17:49.114"
"873","3","1","355.0","2012-04-14 18:17:49.114"
"874","1","1","5.84","2012-04-14 18:17:59.172"
"875","2","1","513.0","2012-04-14 18:17:59.172"
"876","3","1","362.0","2012-04-14 18:17:59.172"
"877","1","1","5.84","2012-04-14 18:18:09.311"
"878","2","1","513.0","2012-04-14 18:18:09.312"
"879","3","1","353.0","2012-04-14 18:18:09.312"
"880","1","1","5.92","2012-04-14 18:18:19.334"
"881","2","1","512.0","2012-04-14 18:18:19.335"
"882","3","1","357.0","2012-04-14 18:18:19.335"
"883","1","1","5.92","2012-04-14 18:18:29.357"
"884","2","1","512.0","2012-04-14 18:18:29.365"
"885","3","1","351.0","2012-04-14 18:18:29.366"
"886","1","1","5.92","2012-04-14 18:18:39.406"
"887","2","1","513.0","2012-04-14 18:18:39.407"
"888","3","1","354.0","2012-04-14 18:18:39.407"
"889","1","1","5.84","2012-04-14 18:18:49.496"
"890","2","1","512.0","2012-04-14 18:18:49.496"
"891","3","1","347.0","2012-04-14 18:18:49.496"
"892","1","1","5.92","2012-04-14 18:18:59.523"
"893","2","1","513.0","2012-04-14 18:18:59.523"
"894","3","1","344.0","2012-04-14 18:18:59.523"
"895","1","1","5.92","2012-04-14 18:19:09.581"
"896","2","1","513.0","2012-04-14 18:19:09.581"
"897","3","1","346.0","2012-04-14 18:19:09.581"
"898","1","1","5.92","2012-04-14 18:19:19.711"
"899","2","1","513.0","2012-04-14 18:19:19.711"
"900","3","1","343.0","2012-04-14 18:19:19.711"
"901","1","1","5.84","2012-04-14 18:19:29.697"
"902","2","1","513.0","2012-04-14 18:19:29.698"
"903","3","1","350.0","2012-04-14 18:19:29.698"
"904","1","1","5.76","2012-04-14 18:19:39.763"
"905","2","1","513.0","2012-04-14 18:19:39.763"
"906","3","1","348.0","2012-04-14 18:19:39.763"
"907","1","1","5.84","2012-04-14 18:19:49.805"
"908","2","1","513.0","2012-04-14 18:19:49.805"
"909","3","1","348.0","2012-04-14 18:19:49.806"
"910","1","1","5.84","2012-04-14 18:19:59.864"
"911","2","1","513.0","2012-04-14 18:19:59.875"
"912","3","1","348.0","2012-04-14 18:19:59.875"
"913","1","1","5.84","2012-04-14 18:20:09.959"
"914","2","1","513.0","2012-04-14 18:20:09.959"
"915","3","1","348.0","2012-04-14 18:20:09.96"
"916","1","1","5.92","2012-04-14 18:20:19.981"
"917","2","1","513.0","2012-04-14 18:20:19.981"
"918","3","1","336.0","2012-04-14 18:20:19.982"
"919","1","1","5.84","2012-04-14 18:20:30.038"
"920","2","1","513.0","2012-04-14 18:20:30.038"
"921","3","1","18.0","2012-04-14 18:20:30.038"
"922","1","1","5.92","2012-04-14 18:20:40.187"
"923","2","1","513.0","2012-04-14 18:20:40.187"
"924","3","1","10.0","2012-04-14 18:20:40.187"
"925","1","1","5.84","2012-04-14 18:20:50.177"
"926","2","1","513.0","2012-04-14 18:20:50.177"
"927","3","1","14.0","2012-04-14 18:20:50.178"
"928","1","1","5.84","2012-04-14 18:21:00.228"
"929","2","1","512.0","2012-04-14 18:21:00.229"
"930","3","1","10.0","2012-04-14 18:21:00.229"
"931","1","1","5.92","2012-04-14 18:21:10.34"
"932","2","1","513.0","2012-04-14 18:21:10.34"
"933","3","1","14.0","2012-04-14 18:21:10.34"
"934","1","1","5.84","2012-04-14 18:21:20.341"
"935","2","1","513.0","2012-04-14 18:21:20.341"
"936","3","1","13.0","2012-04-14 18:21:20.342"
"937","1","1","5.92","2012-04-14 18:21:30.43"
"938","2","1","513.0","2012-04-14 18:21:30.5"
"939","3","1","11.0","2012-04-14 18:21:30.501"
"940","1","1","5.92","2012-04-14 18:21:40.455"
"941","2","1","513.0","2012-04-14 18:21:40.456"
"942","3","1","10.0","2012-04-14 18:21:40.456"
"943","1","1","5.92","2012-04-14 18:21:50.538"
"944","2","1","513.0","2012-04-14 18:21:50.538"
"945","3","1","10.0","2012-04-14 18:21:50.538"
"946","1","1","5.92","2012-04-14 18:22:00.59"
"947","2","1","513.0","2012-04-14 18:22:00.59"
"948","3","1","15.0","2012-04-14 18:22:00.591"
"949","1","1","6.0","2012-04-14 18:22:10.623"
"950","2","1","513.0","2012-04-14 18:22:10.624"
"951","3","1","11.0","2012-04-14 18:22:10.624"
"952","1","1","5.92","2012-04-14 18:22:20.756"
"953","2","1","513.0","2012-04-14 18:22:20.757"
"954","3","1","15.0","2012-04-14 18:22:20.757"
"955","1","1","5.92","2012-04-14 18:22:30.739"
"956","2","1","513.0","2012-04-14 18:22:30.74"
"957","3","1","10.0","2012-04-14 18:22:30.74"
"958","1","1","5.92","2012-04-14 18:22:40.891"
"959","2","1","513.0","2012-04-14 18:22:40.891"
"960","3","1","10.0","2012-04-14 18:22:40.891"
"961","1","1","5.92","2012-04-14 18:22:50.883"
"962","2","1","514.0","2012-04-14 18:22:50.883"
"963","3","1","14.0","2012-04-14 18:22:50.883"
"964","1","1","5.92","2012-04-14 18:23:00.994"
"965","2","1","513.0","2012-04-14 18:23:01.002"
"966","3","1","10.0","2012-04-14 18:23:01.002"
"967","1","1","5.84","2012-04-14 18:23:11.016"
"968","2","1","512.0","2012-04-14 18:23:11.016"
"969","3","1","105.0","2012-04-14 18:23:11.016"
"970","1","1","5.92","2012-04-14 18:23:21.046"
"971","2","1","513.0","2012-04-14 18:23:21.046"
"972","3","1","108.0","2012-04-14 18:23:21.046"
"973","1","1","5.92","2012-04-14 18:23:31.091"
"974","2","1","513.0","2012-04-14 18:23:31.092"
"975","3","1","11.0","2012-04-14 18:23:31.092"
"976","1","1","5.92","2012-04-14 18:23:41.182"
"977","2","1","513.0","2012-04-14 18:23:41.183"
"978","3","1","15.0","2012-04-14 18:23:41.183"
"979","1","1","5.84","2012-04-14 18:23:51.265"
"980","2","1","513.0","2012-04-14 18:23:51.265"
"981","3","1","14.0","2012-04-14 18:23:51.266"
"982","1","1","5.84","2012-04-14 18:24:01.288"
"983","2","1","512.0","2012-04-14 18:24:01.288"
"984","3","1","10.0","2012-04-14 18:24:01.288"
"985","1","1","5.92","2012-04-14 18:24:11.37"
"986","2","1","514.0","2012-04-14 18:24:11.37"
"987","3","1","13.0","2012-04-14 18:24:11.37"
"988","1","1","5.84","2012-04-14 18:24:21.481"
"989","2","1","513.0","2012-04-14 18:24:21.481"
"990","3","1","12.0","2012-04-14 18:24:21.481"
"991","1","1","5.84","2012-04-14 18:24:31.453"
"992","2","1","513.0","2012-04-14 18:24:31.46"
"993","3","1","14.0","2012-04-14 18:24:31.46"
"994","1","1","5.84","2012-04-14 18:24:41.514"
"995","2","1","513.0","2012-04-14 18:24:41.514"
"996","3","1","14.0","2012-04-14 18:24:41.514"
"997","1","1","5.76","2012-04-14 18:24:51.637"
"998","2","1","513.0","2012-04-14 18:24:51.637"
"999","3","1","14.0","2012-04-14 18:24:51.637"
"1000","1","1","5.76","2012-04-14 18:25:01.63"
"1001","2","1","514.0","2012-04-14 18:25:01.63"
"1002","3","1","14.0","2012-04-14 18:25:01.63"
"1003","1","1","5.84","2012-04-14 18:25:11.769"
"1004","2","1","513.0","2012-04-14 18:25:11.77"
"1005","3","1","12.0","2012-04-14 18:25:11.77"
"1006","1","1","5.84","2012-04-14 18:25:21.791"
"1007","2","1","513.0","2012-04-14 18:25:21.791"
"1008","3","1","11.0","2012-04-14 18:25:21.791"
"1009","1","1","5.76","2012-04-14 18:25:31.842"
"1010","2","1","512.0","2012-04-14 18:25:31.842"
"1011","3","1","13.0","2012-04-14 18:25:31.843"
"1012","1","1","5.76","2012-04-14 18:25:41.926"
"1013","2","1","512.0","2012-04-14 18:25:41.926"
"1014","3","1","10.0","2012-04-14 18:25:41.926"
"1015","1","1","5.76","2012-04-14 18:25:51.923"
"1016","2","1","512.0","2012-04-14 18:25:51.923"
"1017","3","1","11.0","2012-04-14 18:25:51.924"
"1018","1","1","5.84","2012-04-14 18:26:01.998"
"1019","2","1","513.0","2012-04-14 18:26:02.006"
"1020","3","1","10.0","2012-04-14 18:26:02.007"
"1021","1","1","5.84","2012-04-14 18:26:12.039"
"1022","2","1","514.0","2012-04-14 18:26:12.039"
"1023","3","1","13.0","2012-04-14 18:26:12.04"
"1024","1","1","5.76","2012-04-14 18:26:22.131"
"1025","2","1","513.0","2012-04-14 18:26:22.131"
"1026","3","1","14.0","2012-04-14 18:26:22.132"
"1027","1","1","5.69","2012-04-14 18:26:32.155"
"1028","2","1","512.0","2012-04-14 18:26:32.156"
"1029","3","1","10.0","2012-04-14 18:26:32.156"
"1030","1","1","5.76","2012-04-14 18:26:42.206"
"1031","2","1","513.0","2012-04-14 18:26:42.206"
"1032","3","1","13.0","2012-04-14 18:26:42.206"
"1033","1","1","5.76","2012-04-14 18:26:52.307"
"1034","2","1","513.0","2012-04-14 18:26:52.307"
"1035","3","1","12.0","2012-04-14 18:26:52.308"
"1036","1","1","5.69","2012-04-14 18:27:02.323"
"1037","2","1","512.0","2012-04-14 18:27:02.323"
"1038","3","1","11.0","2012-04-14 18:27:02.323"
"1039","1","1","5.76","2012-04-14 18:27:12.382"
"1040","2","1","513.0","2012-04-14 18:27:12.383"
"1041","3","1","14.0","2012-04-14 18:27:12.383"
"1042","1","1","5.76","2012-04-14 18:27:22.438"
"1043","2","1","513.0","2012-04-14 18:27:22.439"
"1044","3","1","14.0","2012-04-14 18:27:22.439"
"1045","1","1","5.76","2012-04-14 18:27:32.573"
"1046","2","1","513.0","2012-04-14 18:27:32.581"
"1047","3","1","10.0","2012-04-14 18:27:32.581"
"1048","1","1","5.69","2012-04-14 18:27:42.557"
"1049","2","1","513.0","2012-04-14 18:27:42.557"
"1050","3","1","10.0","2012-04-14 18:27:42.557"
"1051","1","1","5.76","2012-04-14 18:27:52.617"
"1052","2","1","513.0","2012-04-14 18:27:52.617"
"1053","3","1","11.0","2012-04-14 18:27:52.618"
"1054","1","1","5.76","2012-04-14 18:28:02.699"
"1055","2","1","513.0","2012-04-14 18:28:02.699"
"1056","3","1","13.0","2012-04-14 18:28:02.699"
"1057","1","1","5.69","2012-04-14 18:28:12.732"
"1058","2","1","512.0","2012-04-14 18:28:12.732"
"1059","3","1","11.0","2012-04-14 18:28:12.732"
"1060","1","1","5.76","2012-04-14 18:28:22.808"
"1061","2","1","513.0","2012-04-14 18:28:22.808"
"1062","3","1","13.0","2012-04-14 18:28:22.808"
"1063","1","1","5.69","2012-04-14 18:28:32.847"
"1064","2","1","512.0","2012-04-14 18:28:32.848"
"1065","3","1","12.0","2012-04-14 18:28:32.848"
"1066","1","1","5.76","2012-04-14 18:28:42.974"
"1067","2","1","513.0","2012-04-14 18:28:42.974"
"1068","3","1","10.0","2012-04-14 18:28:42.974"
"1069","1","1","5.76","2012-04-14 18:28:52.966"
"1070","2","1","513.0","2012-04-14 18:28:52.966"
"1071","3","1","12.0","2012-04-14 18:28:52.967"
"1072","1","1","5.76","2012-04-14 18:29:03.049"
"1073","2","1","513.0","2012-04-14 18:29:03.057"
"1074","3","1","10.0","2012-04-14 18:29:03.057"
"1075","1","1","5.76","2012-04-14 18:29:13.082"
"1076","2","1","513.0","2012-04-14 18:29:13.082"
"1077","3","1","13.0","2012-04-14 18:29:13.083"
"1078","1","1","5.69","2012-04-14 18:29:23.212"
"1079","2","1","513.0","2012-04-14 18:29:23.212"
"1080","3","1","12.0","2012-04-14 18:29:23.212"
"1081","1","1","5.69","2012-04-14 18:29:33.233"
"1082","2","1","513.0","2012-04-14 18:29:33.233"
"1083","3","1","11.0","2012-04-14 18:29:33.233"
"1084","1","1","5.69","2012-04-14 18:29:43.296"
"1085","2","1","513.0","2012-04-14 18:29:43.297"
"1086","3","1","11.0","2012-04-14 18:29:43.297"
"1087","1","1","5.69","2012-04-14 18:29:53.327"
"1088","2","1","513.0","2012-04-14 18:29:53.327"
"1089","3","1","11.0","2012-04-14 18:29:53.327"
"1090","1","1","5.69","2012-04-14 18:30:03.429"
"1091","2","1","513.0","2012-04-14 18:30:03.429"
"1092","3","1","11.0","2012-04-14 18:30:03.429"
"1093","1","1","5.61","2012-04-14 18:30:13.481"
"1094","2","1","513.0","2012-04-14 18:30:13.481"
"1095","3","1","10.0","2012-04-14 18:30:13.481"
"1096","1","1","5.69","2012-04-14 18:30:23.563"
"1097","2","1","513.0","2012-04-14 18:30:23.564"
"1098","3","1","12.0","2012-04-14 18:30:23.564"
"1099","1","1","5.61","2012-04-14 18:30:33.584"
"1100","2","1","513.0","2012-04-14 18:30:33.592"
"1101","3","1","10.0","2012-04-14 18:30:33.593"
"1102","1","1","5.69","2012-04-14 18:30:43.631"
"1103","2","1","513.0","2012-04-14 18:30:43.631"
"1104","3","1","12.0","2012-04-14 18:30:43.631"
"1105","1","1","5.69","2012-04-14 18:30:53.69"
"1106","2","1","513.0","2012-04-14 18:30:53.69"
"1107","3","1","11.0","2012-04-14 18:30:53.69"
"1108","1","1","5.61","2012-04-14 18:31:03.802"
"1109","2","1","513.0","2012-04-14 18:31:03.802"
"1110","3","1","10.0","2012-04-14 18:31:03.802"
"1111","1","1","5.61","2012-04-14 18:31:13.794"
"1112","2","1","513.0","2012-04-14 18:31:13.795"
"1113","3","1","11.0","2012-04-14 18:31:13.795"
"1114","1","1","5.61","2012-04-14 18:31:23.882"
"1115","2","1","513.0","2012-04-14 18:31:23.882"
"1116","3","1","11.0","2012-04-14 18:31:23.882"
"1117","1","1","5.61","2012-04-14 18:31:33.91"
"1118","2","1","513.0","2012-04-14 18:31:33.911"
"1119","3","1","11.0","2012-04-14 18:31:33.912"
"1120","1","1","5.61","2012-04-14 18:31:43.999"
"1121","2","1","512.0","2012-04-14 18:31:43.999"
"1122","3","1","12.0","2012-04-14 18:31:44.0"
"1123","1","1","5.53","2012-04-14 18:31:54.11"
"1124","2","1","512.0","2012-04-14 18:31:54.11"
"1125","3","1","13.0","2012-04-14 18:31:54.11"
"1126","1","1","5.53","2012-04-14 18:32:04.162"
"1127","2","1","512.0","2012-04-14 18:32:04.17"
"1128","3","1","13.0","2012-04-14 18:32:04.17"
"1129","1","1","5.45","2012-04-14 18:32:14.154"
"1130","2","1","511.0","2012-04-14 18:32:14.154"
"1131","3","1","13.0","2012-04-14 18:32:14.154"
"1132","1","1","5.45","2012-04-14 18:32:24.201"
"1133","2","1","511.0","2012-04-14 18:32:24.202"
"1134","3","1","14.0","2012-04-14 18:32:24.202"
"1135","1","1","5.38","2012-04-14 18:32:37.298"
"1136","2","1","510.0","2012-04-14 18:32:37.298"
"1137","3","1","16.0","2012-04-14 18:32:37.298"
"1138","1","1","5.38","2012-04-14 18:32:44.326"
"1139","2","1","511.0","2012-04-14 18:32:44.326"
"1140","3","1","16.0","2012-04-14 18:32:44.327"
