"ID","SENSORTYPE_ID","LOCATION_ID","VALUE","MEASURE_TIME"
"15196","3","1","907.0","2012-04-19 16:07:49.412"
"15197","1","1","5.14","2012-04-19 16:07:59.421"
"15198","2","1","513.0","2012-04-19 16:07:59.431"
"15199","3","1","907.0","2012-04-19 16:07:59.431"
"15200","1","1","5.14","2012-04-19 16:08:09.485"
"15201","2","1","513.0","2012-04-19 16:08:09.485"
"15202","3","1","905.0","2012-04-19 16:08:09.486"
"15203","1","1","5.22","2012-04-19 16:08:19.601"
"15204","2","1","512.0","2012-04-19 16:08:19.601"
"15205","3","1","907.0","2012-04-19 16:08:19.601"
"15206","1","1","5.22","2012-04-19 16:08:29.599"
"15207","2","1","513.0","2012-04-19 16:08:29.599"
"15208","3","1","901.0","2012-04-19 16:08:29.599"
"15209","1","1","5.3","2012-04-19 16:08:39.673"
"15210","2","1","513.0","2012-04-19 16:08:39.673"
"15211","3","1","902.0","2012-04-19 16:08:39.673"
"15212","1","1","5.3","2012-04-19 16:08:49.715"
"15213","2","1","513.0","2012-04-19 16:08:49.715"
"15214","3","1","902.0","2012-04-19 16:08:49.715"
"15215","1","1","5.14","2012-04-19 16:08:59.773"
"15216","2","1","513.0","2012-04-19 16:08:59.773"
"15217","3","1","904.0","2012-04-19 16:08:59.773"
"15218","1","1","5.14","2012-04-19 16:09:09.83"
"15219","2","1","513.0","2012-04-19 16:09:09.831"
"15220","3","1","906.0","2012-04-19 16:09:09.831"
"15221","1","1","5.3","2012-04-19 16:09:19.974"
"15222","2","1","512.0","2012-04-19 16:09:19.974"
"15223","3","1","903.0","2012-04-19 16:09:19.975"
"15224","1","1","5.22","2012-04-19 16:09:29.95"
"15225","2","1","513.0","2012-04-19 16:09:29.964"
"15226","3","1","903.0","2012-04-19 16:09:29.964"
"15227","1","1","5.38","2012-04-19 16:09:40.008"
"15228","2","1","512.0","2012-04-19 16:09:40.008"
"15229","3","1","904.0","2012-04-19 16:09:40.008"
"15230","1","1","5.38","2012-04-19 16:09:50.069"
"15231","2","1","512.0","2012-04-19 16:09:50.07"
"15232","3","1","904.0","2012-04-19 16:09:50.07"
"15233","1","1","5.45","2012-04-19 16:10:00.125"
"15234","2","1","512.0","2012-04-19 16:10:00.125"
"15235","3","1","902.0","2012-04-19 16:10:00.125"
"15236","1","1","5.3","2012-04-19 16:10:10.204"
"15237","2","1","513.0","2012-04-19 16:10:10.204"
"15238","3","1","905.0","2012-04-19 16:10:10.204"
"15239","1","1","5.38","2012-04-19 16:10:20.244"
"15240","2","1","512.0","2012-04-19 16:10:20.244"
"15241","3","1","907.0","2012-04-19 16:10:20.244"
"15242","1","1","5.53","2012-04-19 16:10:30.37"
"15243","2","1","513.0","2012-04-19 16:10:30.371"
"15244","3","1","902.0","2012-04-19 16:10:30.371"
"15245","1","1","5.45","2012-04-19 16:10:40.36"
"15246","2","1","512.0","2012-04-19 16:10:40.36"
"15247","3","1","902.0","2012-04-19 16:10:40.36"
"15248","1","1","5.38","2012-04-19 16:10:50.423"
"15249","2","1","512.0","2012-04-19 16:10:50.423"
"15250","3","1","907.0","2012-04-19 16:10:50.423"
"15251","1","1","5.45","2012-04-19 16:11:00.475"
"15252","2","1","513.0","2012-04-19 16:11:00.485"
"15253","3","1","902.0","2012-04-19 16:11:00.485"
"15254","1","1","5.45","2012-04-19 16:11:10.533"
"15255","2","1","512.0","2012-04-19 16:11:10.533"
"15256","3","1","905.0","2012-04-19 16:11:10.533"
"15257","1","1","5.53","2012-04-19 16:11:20.596"
"15258","2","1","512.0","2012-04-19 16:11:20.596"
"15259","3","1","902.0","2012-04-19 16:11:20.596"
"15260","1","1","5.53","2012-04-19 16:11:30.714"
"15261","2","1","511.0","2012-04-19 16:11:30.715"
"15262","3","1","905.0","2012-04-19 16:11:30.715"
"15263","1","1","5.53","2012-04-19 16:11:40.711"
"15264","2","1","512.0","2012-04-19 16:11:40.712"
"15265","3","1","906.0","2012-04-19 16:11:40.712"
"15266","1","1","5.45","2012-04-19 16:11:50.769"
"15267","2","1","513.0","2012-04-19 16:11:50.769"
"15268","3","1","904.0","2012-04-19 16:11:50.77"
"15269","1","1","5.45","2012-04-19 16:12:00.901"
"15270","2","1","513.0","2012-04-19 16:12:00.901"
"15271","3","1","902.0","2012-04-19 16:12:00.901"
"15272","1","1","5.45","2012-04-19 16:12:10.923"
"15273","2","1","513.0","2012-04-19 16:12:10.923"
"15274","3","1","905.0","2012-04-19 16:12:10.923"
"15275","1","1","5.53","2012-04-19 16:12:20.948"
"15276","2","1","512.0","2012-04-19 16:12:20.948"
"15277","3","1","902.0","2012-04-19 16:12:20.949"
"15278","1","1","5.53","2012-04-19 16:12:31.006"
"15279","2","1","512.0","2012-04-19 16:12:31.018"
"15280","3","1","903.0","2012-04-19 16:12:31.018"
"15281","1","1","5.38","2012-04-19 16:12:41.063"
"15282","2","1","513.0","2012-04-19 16:12:41.064"
"15283","3","1","907.0","2012-04-19 16:12:41.064"
"15284","1","1","5.45","2012-04-19 16:12:51.193"
"15285","2","1","513.0","2012-04-19 16:12:51.193"
"15286","3","1","904.0","2012-04-19 16:12:51.193"
"15287","1","1","5.45","2012-04-19 16:13:01.178"
"15288","2","1","513.0","2012-04-19 16:13:01.179"
"15289","3","1","902.0","2012-04-19 16:13:01.179"
"15290","1","1","5.45","2012-04-19 16:13:11.297"
"15291","2","1","512.0","2012-04-19 16:13:11.297"
"15292","3","1","907.0","2012-04-19 16:13:11.297"
"15293","1","1","5.53","2012-04-19 16:13:21.394"
"15294","2","1","513.0","2012-04-19 16:13:21.394"
"15295","3","1","902.0","2012-04-19 16:13:21.394"
"15296","1","1","5.45","2012-04-19 16:13:31.386"
"15297","2","1","513.0","2012-04-19 16:13:31.386"
"15298","3","1","902.0","2012-04-19 16:13:31.386"
"15299","1","1","5.53","2012-04-19 16:13:41.468"
"15300","2","1","512.0","2012-04-19 16:13:41.469"
"15301","3","1","904.0","2012-04-19 16:13:41.469"
"15302","1","1","5.38","2012-04-19 16:13:51.483"
"15303","2","1","512.0","2012-04-19 16:13:51.483"
"15304","3","1","905.0","2012-04-19 16:13:51.483"
"15305","1","1","5.45","2012-04-19 16:14:01.541"
"15306","2","1","513.0","2012-04-19 16:14:01.55"
"15307","3","1","904.0","2012-04-19 16:14:01.55"
"15308","1","1","5.45","2012-04-19 16:14:11.598"
"15309","2","1","513.0","2012-04-19 16:14:11.598"
"15310","3","1","902.0","2012-04-19 16:14:11.598"
"15311","1","1","5.38","2012-04-19 16:14:21.709"
"15312","2","1","513.0","2012-04-19 16:14:21.709"
"15313","3","1","907.0","2012-04-19 16:14:21.709"
"15314","1","1","5.38","2012-04-19 16:14:31.718"
"15315","2","1","513.0","2012-04-19 16:14:31.719"
"15316","3","1","907.0","2012-04-19 16:14:31.719"
"15317","1","1","5.45","2012-04-19 16:14:41.812"
"15318","2","1","513.0","2012-04-19 16:14:41.813"
"15319","3","1","902.0","2012-04-19 16:14:41.813"
"15320","1","1","5.45","2012-04-19 16:14:51.836"
"15321","2","1","513.0","2012-04-19 16:14:51.836"
"15322","3","1","901.0","2012-04-19 16:14:51.836"
"15323","1","1","5.45","2012-04-19 16:15:01.915"
"15324","2","1","512.0","2012-04-19 16:15:01.915"
"15325","3","1","904.0","2012-04-19 16:15:01.916"
"15326","1","1","5.38","2012-04-19 16:15:11.968"
